data,cod_ibge,municipio,unidade,tipo_leito,leitos_total,leitos_ocupados,atendimentos_total,atendimentos_calor,desidratacao,insolacao,exaustao_calor
2026-06-12,5100250,Alta Floresta,UPA Alta Floresta,observacao,6,4,60,1,0,2,4
2026-06-12,5100250,Alta Floresta,UPA Alta Floresta,clinico,17,11,87,2,0,2,4
2026-06-12,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,5,3,98,2,2,1,0
2026-06-12,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,7,5,50,1,0,1,4
2026-06-12,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,15,10,60,2,1,2,0
2026-06-12,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,2,1,40,1,0,0,4
2026-06-13,5100250,Alta Floresta,UPA Alta Floresta,observacao,6,4,100,4,4,0,0
2026-06-13,5100250,Alta Floresta,UPA Alta Floresta,clinico,16,11,51,1,0,0,4
2026-06-13,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,2,1,88,3,1,0,2
2026-06-13,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,7,5,32,1,0,1,0
2026-06-13,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,16,11,73,2,0,1,2
2026-06-13,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,3,2,37,1,0,1,3
2026-06-14,5100250,Alta Floresta,UPA Alta Floresta,observacao,7,5,73,3,3,0,4
2026-06-14,5100250,Alta Floresta,UPA Alta Floresta,clinico,14,10,77,3,2,3,2
2026-06-14,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,5,3,81,3,3,0,4
2026-06-14,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,5,3,69,3,1,0,3
2026-06-14,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,18,14,46,1,1,3,0
2026-06-14,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,2,1,62,2,0,3,0
2026-06-15,5100250,Alta Floresta,UPA Alta Floresta,observacao,5,4,84,4,3,3,5
2026-06-15,5100250,Alta Floresta,UPA Alta Floresta,clinico,18,15,88,3,3,1,6
2026-06-15,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,2,1,45,2,2,2,3
2026-06-15,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,7,5,59,2,2,4,5
2026-06-15,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,17,13,41,1,1,2,3
2026-06-15,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,3,2,73,3,3,3,6
2026-06-16,5100250,Alta Floresta,UPA Alta Floresta,observacao,6,4,104,5,3,0,1
2026-06-16,5100250,Alta Floresta,UPA Alta Floresta,clinico,16,13,65,3,2,4,7
2026-06-16,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,6,5,42,2,2,0,2
2026-06-16,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,9,7,42,2,1,1,7
2026-06-16,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,17,13,47,2,2,2,0
2026-06-16,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,3,2,74,3,2,3,1
2026-06-17,5100250,Alta Floresta,UPA Alta Floresta,observacao,6,4,90,5,5,0,8
2026-06-17,5100250,Alta Floresta,UPA Alta Floresta,clinico,18,16,53,3,3,5,7
2026-06-17,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,3,2,56,3,2,3,7
2026-06-17,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,5,3,72,3,2,1,7
2026-06-17,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,18,16,45,2,0,0,0
2026-06-17,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,5,4,40,2,2,5,4
2026-06-18,5100250,Alta Floresta,UPA Alta Floresta,observacao,6,4,102,6,6,5,0
2026-06-18,5100250,Alta Floresta,UPA Alta Floresta,clinico,16,14,84,5,3,5,7
2026-06-18,5100250,Alta Floresta,UPA Alta Floresta,uti_adulto,5,4,97,6,4,3,1
2026-06-18,5100250,Alta Floresta,Hospital Municipal Alta Floresta,observacao,9,7,70,4,3,5,9
2026-06-18,5100250,Alta Floresta,Hospital Municipal Alta Floresta,clinico,17,14,63,3,2,3,4
2026-06-18,5100250,Alta Floresta,Hospital Municipal Alta Floresta,uti_adulto,2,1,61,3,3,1,4
2026-04-28,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,96,1,1,0,1
2026-04-28,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,15,11,75,1,0,0,1
2026-04-28,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,3,103,1,1,0,1
2026-04-28,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,4,28,0,0,1,1
2026-04-28,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,9,37,0,0,0,0
2026-04-28,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,36,0,0,0,1
2026-04-29,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,5,3,44,0,0,0,1
2026-04-29,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,12,95,1,0,0,0
2026-04-29,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,86,1,0,1,0
2026-04-29,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,5,53,0,0,0,1
2026-04-29,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,10,72,1,0,1,1
2026-04-29,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,3,2,29,0,0,1,0
2026-04-30,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,54,1,1,1,1
2026-04-30,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,18,11,94,1,0,1,0
2026-04-30,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,44,0,0,0,0
2026-04-30,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,5,32,0,0,1,0
2026-04-30,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,16,9,30,0,0,1,0
2026-04-30,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,3,2,37,0,0,0,0
2026-05-01,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,4,70,1,0,0,1
2026-05-01,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,18,12,59,1,1,0,0
2026-05-01,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,2,1,88,1,0,0,0
2026-05-01,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,5,37,0,0,0,0
2026-05-01,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,18,12,48,0,0,0,1
2026-05-01,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,6,4,44,0,0,0,0
2026-05-02,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,98,1,0,0,0
2026-05-02,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,11,89,1,1,0,0
2026-05-02,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,3,2,79,1,0,1,1
2026-05-02,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,7,5,28,0,0,0,0
2026-05-02,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,14,8,58,1,1,0,0
2026-05-02,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,6,3,45,0,0,1,0
2026-05-03,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,5,3,52,1,1,1,0
2026-05-03,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,12,73,1,0,0,1
2026-05-03,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,5,3,103,2,0,1,1
2026-05-03,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,5,39,0,0,0,1
2026-05-03,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,9,74,1,0,1,0
2026-05-03,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,2,1,62,1,0,0,1
2026-05-04,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,56,0,0,1,1
2026-05-04,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,18,13,87,1,0,0,1
2026-05-04,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,5,3,77,1,0,0,0
2026-05-04,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,6,75,1,1,1,1
2026-05-04,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,18,12,56,0,0,0,1
2026-05-04,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,70,1,0,1,1
2026-05-05,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,91,1,0,1,0
2026-05-05,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,9,48,1,0,0,1
2026-05-05,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,2,1,76,1,0,0,0
2026-05-05,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,4,59,1,0,0,1
2026-05-05,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,14,9,55,0,0,0,1
2026-05-05,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,2,1,44,0,0,0,1
2026-05-06,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,9,6,85,1,0,0,0
2026-05-06,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,14,10,94,1,1,0,0
2026-05-06,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,47,0,0,0,1
2026-05-06,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,7,4,29,0,0,1,0
2026-05-06,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,9,44,0,0,0,0
2026-05-06,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,5,3,31,0,0,0,0
2026-05-07,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,4,57,1,0,1,0
2026-05-07,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,11,93,1,1,1,1
2026-05-07,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,2,1,70,1,0,0,1
2026-05-07,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,7,4,60,1,0,1,1
2026-05-07,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,14,9,76,1,1,1,1
2026-05-07,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,47,0,0,0,1
2026-05-08,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,91,1,0,1,1
2026-05-08,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,18,11,65,1,0,0,1
2026-05-08,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,4,98,1,0,1,0
2026-05-08,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,5,54,0,0,0,0
2026-05-08,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,11,74,1,0,1,0
2026-05-08,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,3,2,64,1,0,0,1
2026-05-09,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,80,1,0,1,0
2026-05-09,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,9,69,1,1,1,0
2026-05-09,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,3,65,1,1,0,0
2026-05-09,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,5,43,0,0,0,0
2026-05-09,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,11,71,1,0,1,1
2026-05-09,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,28,0,0,0,1
2026-05-10,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,3,72,0,0,0,0
2026-05-10,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,11,43,0,0,0,1
2026-05-10,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,3,1,47,0,0,1,0
2026-05-10,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,4,57,0,0,0,0
2026-05-10,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,9,59,1,0,0,1
2026-05-10,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,68,1,1,1,1
2026-05-11,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,4,72,0,0,1,1
2026-05-11,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,15,10,91,1,0,1,1
2026-05-11,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,65,1,0,0,0
2026-05-11,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,5,36,0,0,1,1
2026-05-11,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,16,10,47,0,0,0,1
2026-05-11,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,3,2,76,1,0,1,0
2026-05-12,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,3,76,0,0,0,1
2026-05-12,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,11,79,1,0,0,1
2026-05-12,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,57,1,1,1,0
2026-05-12,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,6,67,1,1,0,1
2026-05-12,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,18,11,66,0,0,1,0
2026-05-12,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,5,3,32,0,0,1,0
2026-05-13,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,4,105,2,1,0,0
2026-05-13,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,15,11,60,0,0,0,1
2026-05-13,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,3,49,0,0,0,0
2026-05-13,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,3,49,0,0,0,0
2026-05-13,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,18,11,49,0,0,0,1
2026-05-13,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,67,1,1,0,0
2026-05-14,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,44,0,0,1,0
2026-05-14,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,14,9,105,1,0,0,1
2026-05-14,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,3,49,1,0,0,1
2026-05-14,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,4,37,0,0,0,0
2026-05-14,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,11,62,1,0,0,1
2026-05-14,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,3,2,73,0,0,0,0
2026-05-15,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,5,3,85,1,0,0,0
2026-05-15,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,14,9,63,1,1,1,1
2026-05-15,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,3,2,80,1,1,0,1
2026-05-15,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,4,67,1,0,1,1
2026-05-15,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,18,12,35,0,0,0,1
2026-05-15,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,28,0,0,0,0
2026-05-16,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,88,1,0,0,0
2026-05-16,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,11,46,0,0,1,1
2026-05-16,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,5,3,100,1,0,0,0
2026-05-16,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,7,4,68,1,0,0,0
2026-05-16,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,10,76,1,1,0,0
2026-05-16,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,6,4,67,0,0,1,0
2026-05-17,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,3,75,0,0,1,0
2026-05-17,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,15,9,62,1,0,0,1
2026-05-17,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,3,1,91,1,0,0,1
2026-05-17,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,5,64,0,0,0,0
2026-05-17,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,12,61,1,0,1,1
2026-05-17,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,5,3,31,0,0,0,0
2026-05-18,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,50,0,0,0,1
2026-05-18,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,14,9,65,1,1,1,0
2026-05-18,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,3,1,42,0,0,0,0
2026-05-18,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,5,54,0,0,1,1
2026-05-18,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,10,58,0,0,0,1
2026-05-18,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,5,3,49,0,0,0,1
2026-05-19,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,4,62,1,0,0,0
2026-05-19,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,12,75,1,0,0,0
2026-05-19,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,60,0,0,1,1
2026-05-19,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,5,3,39,0,0,1,1
2026-05-19,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,14,9,62,1,1,1,1
2026-05-19,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,3,2,28,0,0,0,0
2026-05-20,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,50,0,0,0,1
2026-05-20,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,15,9,62,0,0,1,0
2026-05-20,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,5,3,44,0,0,1,1
2026-05-20,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,6,62,1,0,0,0
2026-05-20,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,11,48,0,0,0,1
2026-05-20,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,6,4,48,0,0,0,1
2026-05-21,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,9,6,54,1,0,0,0
2026-05-21,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,12,76,1,1,1,0
2026-05-21,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,2,1,46,0,0,0,0
2026-05-21,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,5,3,42,0,0,1,1
2026-05-21,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,14,9,29,0,0,1,1
2026-05-21,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,2,1,70,1,0,1,1
2026-05-22,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,81,1,1,1,0
2026-05-22,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,15,9,52,0,0,1,1
2026-05-22,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,5,3,50,0,0,0,0
2026-05-22,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,4,46,0,0,1,1
2026-05-22,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,9,64,0,0,0,1
2026-05-22,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,67,1,0,1,0
2026-05-23,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,95,1,0,0,0
2026-05-23,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,18,13,60,1,0,0,1
2026-05-23,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,4,56,1,1,0,0
2026-05-23,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,4,72,1,0,0,0
2026-05-23,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,10,44,0,0,0,0
2026-05-23,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,5,3,74,1,0,0,0
2026-05-24,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,46,0,0,0,1
2026-05-24,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,10,71,1,0,1,0
2026-05-24,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,4,91,1,1,0,1
2026-05-24,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,7,5,46,0,0,0,1
2026-05-24,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,16,9,51,0,0,0,1
2026-05-24,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,6,4,33,0,0,1,1
2026-05-25,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,6,4,51,1,1,0,1
2026-05-25,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,14,8,90,1,0,1,1
2026-05-25,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,60,1,0,1,1
2026-05-25,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,3,62,0,0,0,0
2026-05-25,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,11,74,1,0,0,1
2026-05-25,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,75,1,0,1,0
2026-05-26,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,9,6,96,1,1,0,1
2026-05-26,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,11,58,0,0,1,1
2026-05-26,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,6,3,60,0,0,1,0
2026-05-26,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,5,70,1,1,1,0
2026-05-26,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,16,11,44,0,0,0,0
2026-05-26,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,74,1,0,0,0
2026-05-27,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,8,5,63,0,0,1,1
2026-05-27,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,11,50,1,1,1,1
2026-05-27,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,91,1,0,0,0
2026-05-27,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,6,4,49,0,0,0,1
2026-05-27,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,17,11,35,0,0,1,0
2026-05-27,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,52,0,0,1,0
2026-05-28,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,7,4,58,1,0,0,0
2026-05-28,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,17,10,69,1,1,1,1
2026-05-28,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,2,1,97,1,1,1,0
2026-05-28,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,5,3,45,0,0,1,0
2026-05-28,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,18,12,43,0,0,0,1
2026-05-28,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,5,3,66,1,0,0,0
2026-05-29,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,9,5,62,1,1,1,0
2026-05-29,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,14,9,90,1,1,0,0
2026-05-29,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,100,1,1,1,0
2026-05-29,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,8,5,43,0,0,1,1
2026-05-29,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,15,9,54,1,0,0,0
2026-05-29,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,uti_adulto,4,2,60,0,0,1,1
2026-05-30,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,observacao,9,5,44,0,0,1,0
2026-05-30,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,clinico,16,10,91,1,0,0,1
2026-05-30,5105259,Lucas do Rio Verde,UPA Lucas do Rio Verde,uti_adulto,4,2,65,0,0,1,0
2026-05-30,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,observacao,9,6,74,1,0,1,1
2026-05-30,5105259,Lucas do Rio Verde,Hospital Municipal Lucas do Rio Verde,clinico,14,8,65,1,0,1,1
